Date,Water_Avg,Water_Min,Water_Max,year,DataType,Air_Avg,Air_Min,Air_Max,Solar_Above_Thr,Solr_Avg,location,season,TimeSeries
2016-06-18,17.45,17.25,17.7,2016,0.0,15.610416666666652,13.620000000000005,18.19999999999999,9,97.35333333333334,Bougival,2,17
2016-06-19,17.44,17.27,17.64,2016,0.0,17.646666666666704,14.589999999999975,21.75999999999999,12,190.87416666666664,Bougival,2,17
2016-06-20,17.23,15.34,17.48,2016,0.0,16.20666666666665,15.509999999999991,17.74000000000001,3,52.77458333333333,Bougival,2,17
2016-06-21,17.18,17.02,17.35,2016,0.0,18.808333333333337,17.610000000000014,21.899999999999977,7,85.03666666666668,Bougival,3,17
2016-06-22,17.52,17.18,17.89,2016,0.0,22.8391666666667,18.589999999999975,27.819999999999993,11,187.44041666666666,Bougival,3,17
2016-06-23,18.1,17.63,18.66,2016,0.0,24.09583333333336,17.980000000000018,29.939999999999998,12,259.21125,Bougival,3,17
2016-06-24,19.11,18.59,19.76,2016,0.0,20.403333333333364,15.329999999999984,23.079999999999984,12,234.64458333333334,Bougival,3,17
2016-06-25,19.9,19.56,20.32,2016,0.0,16.855416666666656,12.430000000000007,19.879999999999995,13,242.64208333333332,Bougival,3,17
2016-06-26,19.92,19.63,20.23,2016,0.0,16.25124999999997,14.120000000000005,20.060000000000002,12,191.74708333333334,Bougival,3,17
2016-06-27,19.86,19.72,20.01,2016,0.0,17.277499999999975,14.860000000000014,21.089999999999975,1,64.21791666666667,Bougival,3,17
2016-06-28,19.56,19.41,19.88,2016,0.0,18.360000000000014,14.779999999999973,21.660000000000025,12,185.29458333333332,Bougival,3,17
2016-06-29,19.31,19.0,19.58,2016,0.0,18.235833333333346,16.149999999999977,22.980000000000018,12,234.00333333333333,Bougival,3,17
2016-06-30,19.23,19.0,19.49,2016,0.0,19.510416666666686,17.220000000000027,22.480000000000018,10,105.07375,Bougival,3,17
2016-07-01,19.28,19.22,19.37,2016,0.0,18.37708333333336,13.769999999999982,20.529999999999973,10,117.21041666666667,Bougival,3,17
2016-07-02,19.09,18.9,19.25,2016,0.0,15.864583333333314,13.879999999999995,18.120000000000005,13,220.57541666666665,Bougival,3,17
2016-07-03,18.91,18.84,19.05,2016,0.0,15.64416666666665,14.389999999999986,17.850000000000023,4,57.010416666666664,Bougival,3,17
2016-07-04,18.91,18.68,19.19,2016,0.0,17.911249999999995,15.370000000000005,20.870000000000005,12,157.73375000000001,Bougival,3,17
2016-07-05,19.1,18.84,19.43,2016,0.0,18.04666666666668,11.490000000000009,20.80000000000001,11,138.39791666666667,Bougival,3,17
2016-07-06,19.42,19.11,19.8,2016,0.0,17.599999999999966,13.699999999999989,22.560000000000002,13,204.31791666666666,Bougival,3,17
2016-07-07,19.75,19.33,20.22,2016,0.0,21.73458333333332,16.620000000000005,28.420000000000016,13,316.38875,Bougival,3,17
2016-07-08,20.33,19.93,20.84,2016,0.0,21.34708333333333,15.420000000000016,27.819999999999993,13,248.02374999999998,Bougival,3,17
2016-07-09,20.97,20.57,21.52,2016,0.0,22.048333333333346,16.939999999999998,28.110000000000014,13,296.24916666666667,Bougival,3,17
2016-07-10,21.64,21.33,22.05,2016,0.0,23.076666666666654,17.589999999999975,29.29000000000002,12,260.8745833333333,Bougival,3,17
2016-07-11,21.8,21.72,21.96,2016,0.0,19.98333333333335,15.089999999999975,22.370000000000005,13,222.77541666666664,Bougival,3,17
2016-07-12,21.66,21.49,21.91,2016,0.0,17.455833333333317,13.170000000000016,20.639999999999986,12,153.59125,Bougival,3,17
2016-07-13,21.29,21.01,21.64,2016,0.0,15.353749999999991,11.509999999999991,17.860000000000014,11,127.51541666666667,Bougival,3,17
2016-07-14,20.93,20.71,21.2,2016,0.0,15.99666666666667,10.230000000000018,19.910000000000025,13,194.40541666666664,Bougival,3,17
2016-07-15,20.83,20.56,21.15,2016,0.0,17.566666666666663,13.110000000000014,23.370000000000005,11,186.46208333333334,Bougival,3,17
2016-07-16,20.93,20.65,21.2,2016,0.0,20.3483333333333,15.769999999999982,25.680000000000007,12,171.54625,Bougival,3,17
2016-07-17,21.31,20.93,21.79,2016,0.0,22.06458333333336,17.120000000000005,27.45999999999998,13,234.20125,Bougival,3,17
2016-07-18,21.93,21.57,22.42,2016,0.0,24.44999999999999,19.439999999999998,30.339999999999975,13,308.28000000000003,Bougival,3,17
2016-07-19,21.36,21.045,21.69,2016,1.0,27.836250000000007,23.860000000000014,33.870000000000005,13,342.08874999999995,Bougival,3,17
2016-07-20,21.36,21.045,21.69,2016,1.0,26.10583333333335,18.29000000000002,30.319999999999993,13,204.01250000000002,Bougival,3,17
2016-07-21,21.36,21.045,21.69,2016,1.0,21.88041666666669,17.410000000000025,25.120000000000005,12,176.035,Bougival,3,17
